user_id,age,subscription_plan,monthly_watch_time_mins,country,favorite_genre,last_login_date,customer_support_tickets
10176,30,Básico,50000.0,Brasil,Acción,2019-10-24,1
15819,24,Básico,1077.2,Chile,Thriller,2019-10-25,0
17858,32,Estándar,914.2,Perú,Romance,2019-10-26,2
16147,30,Básico,973.4,Uruguay,Comedia,2019-10-26,0
12274,43,Estándar,756.1,Brasil,Comedia,2019-10-26,0
17069,29,Premium,1475.2,Uruguay,Crime,2019-10-27,3
11906,41,Estándar,869.6,Chile,Documental,2019-10-27,1
13121,45,Básico,484.7,Chile,Documental,2019-10-28,0
12453,32,Básico,519.7,México,Acción,2019-10-28,1
14299,18,Básico,243.0,Colombia,Comedia,2019-10-29,0
10075,23,Estándar,658.2,Chile,Thriller,2019-10-29,1
14579,33,Premium,1127.1,Colombia,Documental,2019-10-30,2
16271,32,Básico,435.9,Chile,Acción,2019-10-31,0
16094,38,Estándar,886.2,Chile,COMEDIA,2019-11-01,0
14571,32,Básico,554.8,Colombia,Thriller,2019-11-01,0
13851,42,Estándar,714.1,Brasil,Comedia,2019-11-03,1
17045,59,Básico,1067.4,Brasil,Romance,2019-11-03,0
13721,25,Básico,683.3,Argentina,Acción,2019-11-04,2
15081,36,Estándar,274.8,Argentina,Documental,2019-11-04,0
12743,28,Básico,867.1,Perú,Acción,2019-11-05,0
11338,39,Básico,706.5,Chile,Romance,2019-11-05,0
12273,39,Estándar,556.5,Colombia,Crime,2019-11-06,0
14324,46,Premium,50000.0,México,Drama,2019-11-07,1
14802,24,Estándar,756.5,México,Romance,2019-11-07,1
10201,21,Estándar,680.6,Perú,Documental,2019-11-08,0
10701,25,Básico,450.4,Brasil,Documental,2019-11-08,0
13669,30,Básico,441.5,Brasil,Acción,2019-11-09,3
15007,36,Estándar,760.4,México,Drama,2019-11-09,0
11910,31,Estándar,722.2,Argentina,Thriller,2019-11-10,1
15632,42,Básico,0.0,Perú,Crime,2019-11-10,1
11009,54,Estándar,661.4,Chile,Romance,2019-11-11,0
13559,38,Básico,806.0,Brasil,Crime,2019-11-11,1
17281,30,Estándar,386.6,Colombia,Acción,2019-11-11,0
17009,40,Básico,239.2,México,Drama,2019-11-13,1
15673,22,Estándar,1049.2,Colombia,Romance,2019-11-13,0
14286,20,Básico,174.0,Brasil,Crime,2019-11-13,0
10293,54,Premium,1022.1,México,Comedia,2019-11-13,0
13327,27,Estándar,1229.6,México,Comedia,2019-11-13,0
12130,33,Estándar,1017.9,Chile,Romance,2019-11-14,0
13857,63,Estándar,622.6,Brasil,Drama,2019-11-15,2
14942,40,Básico,726.8,México,Acción,2019-11-15,1
16176,46,Básico,324.6,Argentina,Romance,2019-11-15,3
16567,21,Premium,1481.9,México,Documental,2019-11-15,0
13224,22,Estándar,1407.7,Chile,Crime,2019-11-16,1
14785,43,Básico,309.5,Uruguay,Thriller,2019-11-16,0
13510,27,Básico,783.4,Perú,Comedia,2019-11-17,1
17741,51,Básico,0.0,Colombia,Documental,2019-11-17,0
15346,36,Estándar,514.3,Uruguay,Thriller,2019-11-17,1
16385,34,Premium,1223.2,Brasil,Documental,2019-11-17,1
16166,43,Básico,796.8,Argentina,Crime,2019-11-17,1
17681,32,Estándar,408.8,Colombia,Comedia,2019-11-18,0
17750,52,Básico,392.5,Uruguay,Drama,2019-11-18,1
14264,32,Básico,369.9,Uruguay,Documental,2019-11-19,1
11733,42,Básico,543.9,Brasil,Crime,2019-11-20,2
14084,41,Estándar,919.6,Uruguay,Comedia,2019-11-20,0
13571,48,Básico,0.0,Colombia,Comedia,2019-11-21,0
15500,34,Premium,1110.3,Argentina,Drama,2019-11-22,1
14747,32,Premium,728.0,Argentina,Documental,2019-11-22,1
14812,20,Básico,278.4,México,Drama,2019-11-24,0
17692,24,Premium,1348.0,México,Thriller,2019-11-24,0
16743,43,Básico,505.0,Chile ,Romance,2019-11-25,1
13000,40,Básico,460.8,Perú,Drama,2019-11-25,2
13216,25,Estándar,679.1,México,Drama,2019-11-26,2
15874,33,Premium,1620.3,Chile,Acción,2019-11-26,2
13213,23,Premium,50000.0,Argentina,Drama,2019-11-26,0
10574,20,Básico,724.7,Colombia,Romance,2019-11-27,1
14681,23,Básico,466.0,Argentina,Acción,2019-11-28,3
11245,46,Básico,838.5,México,Crime,2019-11-28,1
14310,27,Estándar,842.2,Perú,Crime,2019-11-28,0
16793,25,Básico,475.7,México,Acción,2019-11-29,0
14922,38,Premium,1189.2,Uruguay,Romance,2019-11-30,0
12488,21,Premium,903.9,Argentina,Romance,2019-11-30,0
15690,25,Básico,71.6,México,Thriller,2019-11-30,1
16204,29,Básico,339.0,México,Crime,2019-11-30,0
14363,34,Estándar,1057.4,Brasil,Romance,2019-12-01,2
17453,44,Básico,802.6,Colombia,Romance,2019-12-01,0
10087,56,Estándar,922.8,Chile,DRAMA,2019-12-02,1
17382,54,Básico,240.8,Uruguay,Romance,2019-12-03,0
13087,76,Básico,658.3,Perú,Acción,2019-12-03,1
14484,60,Estándar,1165.1,Perú,Thriller,2019-12-07,2
13450,35,Premium,1151.4,Argentina,Documental,2019-12-08,1
11817,40,Premium,1241.3,Brasil,Comedia,2019-12-08,3
12204,23,Básico,814.4,Uruguay,Documental,2019-12-09,0
13785,37,Estándar,781.7,Chile,Documental,2019-12-09,1
14093,33,Estándar,660.5,Chile,Documental,2019-12-09,1
14429,45,Premium,1127.1,Chile,Comedia,2019-12-10,0
16642,43,Estándar,1115.8,Uruguay,Romance,2019-12-10,2
13482,41,Básico,659.3,Argentina,Crime,2019-12-11,0
14597,23,Estándar,694.7,Perú,Romance,2019-12-11,0
10973,35,Premium,872.0,Perú,DOC,2019-12-13,0
15252,42,Estándar,606.1,Brasil,Drama,2019-12-13,1
11472,25,Básico,492.9,Chile,Romance,2019-12-15,1
14227,38,Básico,518.2,Chile,Romance,2019-12-15,0
12223,52,Estándar,1288.3,Chile,Crime,2019-12-15,1
16122,24,Premium,1004.9,Perú,Romance,2019-12-16,0
13395,28,Premium,809.1,Perú,Romance,2019-12-16,1
11461,36,Básico,51.8,Colombia,Thriller,2019-12-16,0
17715,58,Estándar,365.9,Colombia,Acción,2019-12-17,1
14908,27,Premium,1356.5,Argentina,Thriller,2019-12-17,1
16021,55,Básico,597.5,Brasil,Drama,2019-12-17,2
17304,29,Estándar,737.5,Colombia,Crime,2019-12-18,0
15857,37,Estándar,740.1,Argentina,Comedia,2019-12-19,0
11246,26,Premium,1104.8,Chile,Romance,2019-12-19,0
12621,57,Estándar,841.8,México,Crime,2019-12-19,0
11044,43,Premium,836.2,México,Acción,2019-12-19,0
12660,24,Básico,801.1,Perú,Thriller,2019-12-20,0
14236,25,Básico,507.7,Brasil,Drama,2019-12-20,0
17721,22,Estándar,997.5,Argentina,Thriller,2019-12-20,1
11330,41,Básico,414.7,México,Crime,2019-12-21,0
17241,39,Básico,673.8,Chile,Comedia,2019-12-21,0
11684,31,Básico,749.5,Uruguay,Acción,2019-12-21,1
12623,41,Premium ,1456.9,México,Thriller,2019-12-22,1
10806,26,Premium,224.6,México,Comedia,2019-12-23,0
14163,31,Premium,494.4,México,Thriller,2019-12-23,0
17507,28,Básico,232.8,Colombia,Acción,2019-12-23,1
16077,23,Básico,444.0,México,Documental,2019-12-25,0
17944,48,Básico,614.5,Uruguay,Thriller,2019-12-25,0
14739,32,Estándar,744.2,Uruguay,Drama,2019-12-26,1
11755,37,Básico,476.9,Argentina,Thriller,2019-12-27,0
10461,55,Premium,1162.8,Brasil,Acción,2019-12-27,1
17143,48,Estándar,675.0,Brasil,Acción,2019-12-28,1
15722,47,Estándar,1208.0,México,Comedia,2019-12-28,1
14242,56,Básico,1134.0,México,Crime,2019-12-29,0
14565,61,Estándar,908.0,Uruguay,Documental,2019-12-29,0
17868,37,Estándar,706.0,Argentina,Drama,2019-12-30,0
15374,57,Básico,647.1,Colombia,Comedia,2019-12-31,1
17132,18,Básico,615.1,Argentina,Comedia,2020-01-01,0
17875,23,Básico,989.0,México,Documental,2020-01-01,1
10165,31,Básico,267.4,México,Comedia,2020-01-02,1
12804,26,Estándar,1397.4,Brasil,Acción,2020-01-02,0
10501,24,Básico,457.9,Argentina,Comedia,2020-01-02,1
15964,45,Básico,266.7,México,Thriller,2020-01-02,0
16495,45,Estándar,1314.5,México,Comedia,2020-01-02,0
17071,32,Básico,413.9,Uruguay,Documental,2020-01-03,2
16553,39,Básico,0.0,Perú,Romance,2020-01-03,2
17033,39,Estándar,1041.1,Brasil,Documental,2020-01-03,0
15802,37,Estándar,931.0,Colombia,Romance,2020-01-03,0
17401,36,Premium,1144.6,Brasil,Acción,2020-01-04,0
15573,35,Estándar,356.7,México,Crime,2020-01-04,4
13899,41,Premium,843.9,Brasil,Romance,2020-01-04,1
10903,41,Premium,4101.3,Brasil,Drama,2020-01-05,0
13111,56,Estándar,847.9,Brasil,Thriller,2020-01-05,0
10464,29,Básico,414.8,Brasil,Documental,2020-01-05,0
13917,44,Premium,517.7,Uruguay,Comedia,2020-01-05,2
13281,33,Estándar,1029.0,Perú,Thriller,2020-01-07,2
17802,55,Premium,858.0,Uruguay,Acción,2020-01-07,2
17612,47,Premium,1127.1,Chile,Romance,2020-01-07,1
17198,37,Básico,655.7,Argentina,Acción,2020-01-07,1
16060,43,Estándar,463.8,Argentina,Documental,2020-01-07,1
12786,46,Básico,590.2,Brasil,Acción,2020-01-08,1
11244,40,Estándar,872.2,México,Thriller,2020-01-08,0
14734,32,Estándar,860.7,Argentina,Thriller,2020-01-09,1
11607,34,Estándar,1144.7,México,Documental,2020-01-09,1
12117,37,Estándar,392.5,Chile,Documental,2020-01-10,0
11907,51,Básico,511.5,Uruguay,Thriller,2020-01-11,0
17080,31,Estándar,864.6,Argentina,Drama,2020-01-11,0
15457,24,Premium,1814.7,Chile,DOC,2020-01-13,1
11050,64,Básico,722.4,Uruguay,Drama,2020-01-14,0
16342,18,Básico,375.7,México,Acción,2020-01-14,0
11614,40,Básico,1235.7,México,Thriller,2020-01-14,1
10717,35,Básico,585.3,México,Comedia,2020-01-15,0
10832,41,Estándar,897.0,México,Romance,2020-01-15,1
15696,44,Estándar,583.2,México,Crime,2020-01-15,1
14249,21,Básico,1055.5,Brasil,Comedia,2020-01-16,0
12264,51,Básico,642.5,Perú,Comedia,2020-01-16,0
12072,25,Básico,823.9,Colombia,Drama,2020-01-17,1
16293,32,Básico,1024.2,México,Documental,2020-01-18,1
15971,36,Premium,768.5,México,Comedia,2020-01-19,0
14691,44,Estándar,385.5,Uruguay,Documental,2020-01-20,0
13464,39,Básico,298.0,México,Romance,2020-01-20,1
16004,45,Estándar,561.5,Colombia,Crime,2020-01-20,1
14931,53,Premium,504.5,Chile,Documental,2020-01-20,0
17439,22,Básico,219.1,Perú,Romance,2020-01-22,1
10279,26,Premium,1446.9,Colombia,Crime,2020-01-22,1
16049,29,Estándar,879.7,Brasil,Documental,2020-01-24,1
13004,41,Estándar,961.2,Argentina,Acción,2020-01-24,1
16167,27,Básico,375.9,Colombia,Crime,2020-01-24,1
16946,25,Básico,1121.2,Brasil,Romance,2020-01-24,0
15451,42,Estándar,842.8,Argentina,Thriller,2020-01-24,0
16906,28,Estándar,994.3,Colombia,Crimen,2020-01-25,2
17841,22,Básico,402.6,Chile,Crime,2020-01-27,1
16921,27,Estándar,903.6,Perú,Crime,2020-01-27,0
12671,27,Básico,134.6,Uruguay,Acción,2020-01-27,1
17115,55,Estándar,1493.2,Chile,Documental,2020-01-28,1
14379,27,Básico,947.4,México,Comedia,2020-01-28,0
10889,42,Básico,635.0,Uruguay,Thriller,2020-01-29,1
16465,43,Básico,4117.6,Brasil,Acción,2020-01-30,1
13156,19,Estándar,1089.8,Colombia,Documental,2020-01-31,0
10331,29,Estándar,554.8,Chile,Documental,2020-02-01,1
17621,27,Premium,1127.1,Perú,Crime,2020-02-01,0
16312,42,Básico,803.4,Uruguay,Romance ,2020-02-01,1
12184,47,Estándar,0.0,México,Documental,2020-02-02,0
16826,39,Estándar,1238.7,Brasil,Drama,2020-02-03,0
12627,37,Estándar,394.0,Colombia,Drama,2020-02-03,1
14383,47,Básico,364.7,Perú,Drama,2020-02-04,0
16443,34,Básico,781.8,Brasil,Documental,2020-02-04,1
12105,52,Estándar,1148.5,Perú,Acción,2020-02-05,1
15640,44,Estándar,779.2,Uruguay,Comedia,2020-02-05,1
15251,49,Premium,1344.9,Chile,Romance,2020-02-05,0
13428,26,Básico,1077.0,Perú,Documental,2020-02-05,1
14096,30,Básico,996.6,Argentina,CRIME,2020-02-06,1
16040,46,Básico,197.1,Perú,Acción,2020-02-06,2
17285,38,Premium,1085.9,Uruguay,Documental,2020-02-07,0
12030,24,Básico,508.9,México,Comedia,2020-02-07,1
13187,36,Estándar,764.6,Brasil,Acción,2020-02-07,2
15089,19,Básico,34.4,México,Comedia,2020-02-08,0
11087,21,Básico,0.0,Brasil,Thriller,2020-02-08,1
14521,40,Básico,0.0,Perú,Acción,2020-02-09,2
17584,32,Premium,938.2,Chile,Comedia,2020-02-10,1
12928,36,Básico,968.6,Brasil,Thriller,2020-02-10,0
14178,35,Estándar,1006.0,Uruguay,Romance,2020-02-11,0
14801,36,Premium,906.5,México,Drama,2020-02-11,1
11804,34,Premium,382.6,Brasil,Thriller,2020-02-11,0
14646,23,Estándar,824.7,México,Thriller,2020-02-11,1
12825,33,Premium,870.7,México,Thriller,2020-02-12,0
16265,46,Premium,1163.8,Uruguay,Crime,2020-02-12,0
11163,23,Estándar,628.5,Argentina,Crime,2020-02-12,2
13760,39,Estándar,1348.9,Argentina,Comedia,2020-02-12,0
15766,39,Básico,328.2,Perú,Romance,2020-02-14,0
17961,48,Estándar,841.9,Brasil,Comedia,2020-02-16,1
16546,31,Estándar,730.0,Brasil,Comedia,2020-02-16,1
10313,25,Premium,890.7,Perú,Drama,2020-02-17,1
16441,18,Estándar,1220.2,Brasil,Documental,2020-02-17,1
17002,30,Estándar,835.7,Perú,Documental,2020-02-17,1
12371,42,Básico,442.6,Argentina,Romance ,2020-02-17,0
14669,49,Básico,476.3,Perú,Crime,2020-02-17,1
16476,49,Premium,1127.1,Chile,Thriller,2020-02-17,0
11430,40,Estándar,1238.4,Uruguay,Drama,2020-02-17,0
11308,25,Premium,1037.5,Argentina,Crime,2020-02-18,0
14332,57,Básico,883.7,Colombia,Comedia,2020-02-18,0
15973,27,Estándar,440.0,Colombia,Thriller,2020-02-18,1
10274,35,Estándar,1401.1,Brasil,Drama,2020-02-19,2
10254,49,Básico,562.5,Chile,Thriller,2020-02-19,1
12919,53,Estándar,1190.5,México,Romance,2020-02-20,0
11135,20,Básico,451.9,Argentina,Documental,2020-02-20,0
16736,33,Premium,1127.1,Uruguay,Crime,2020-02-20,0
14769,39,Básico,65.0,Perú,Drama,2020-02-20,0
12500,26,Premium,1174.6,Argentina,Thriller,2020-02-21,2
10845,37,Básico,564.7,Colombia,Drama,2020-02-22,1
17949,42,Básico,582.5,Colombia,Crime,2020-02-22,1
10890,19,Básico,888.5,Colombia,Acción,2020-02-24,0
10273,37,Estándar,1105.8,Uruguay,Acción,2020-02-24,1
10547,26,Básico,493.1,Chile,Documental,2020-02-25,1
13056,30,Básico,745.2,Colombia,Crime,2020-02-26,0
11888,20,Estándar,361.7,Uruguay,Drama,2020-02-26,0
16343,36,Estándar,1120.8,Uruguay,Acción,2020-02-27,0
10060,26,Básico,672.5,Perú,Acción,2020-02-27,1
12538,46,Estándar,443.2,Perú,Thriller,2020-02-27,1
10884,19,Estándar,941.5,México,Acción,2020-02-28,1
17353,22,Premium,257.3,Colombia,Acción,2020-02-28,0
12646,18,Premium,1183.9,Colombia,Comedia,2020-02-29,1
14541,30,Premium,1139.7,México,Documental,2020-02-29,0
14432,26,Básico,174.2,Colombia,Comedia,2020-02-29,1
17820,33,Estándar,1008.5,Argentina,Documental,2020-03-01,0
17964,36,Básico,362.2,México,Drama,2020-03-01,1
16425,28,Estándar,726.3,Argentina,Romance,2020-03-01,0
16547,32,Básico,755.7,México,Crime,2020-03-02,2
12659,45,Básico,642.1,Argentina,Crime,2020-03-02,0
16952,23,Premium,1371.3,Chile,Crime,2020-03-02,0
10485,28,Estándar,1274.3,Perú,Documental,2020-03-02,1
15245,45,Básico,604.3,México,Romance,2020-03-03,0
17203,36,Básico,1162.0,Perú,Comedia,2020-03-03,0
11740,33,Básico,578.1,México,Crime,2020-03-05,1
11926,41,Básico,732.2,Chile,Comedia,2020-03-05,0
17242,56,Básico,927.0,Brasil,Romance,2020-03-05,0
15455,47,Estándar,890.8,Uruguay,Romance,2020-03-06,0
10899,36,Estándar,1080.6,Perú,Acción,2020-03-06,1
10600,42,Básico,0.0,Uruguay,Crime,2020-03-07,0
15905,44,Básico,525.7,Argentina,Drama,2020-03-07,1
14716,36,Premium,965.3,México,Thriller,2020-03-07,2
12411,48,Premium,1071.5,Brasil,Documental,2020-03-08,1
13497,27,Premium,1153.0,México,Comedia,2020-03-10,1
13942,37,Estándar,791.5,Colombia,Crime,2020-03-11,0
13238,35,Estándar,856.2,Colombia,Romance,2020-03-11,0
15088,45,Estándar,1206.3,Colombia,Romance,2020-03-13,1
16717,37,Básico,381.5,Brasil,Romance,2020-03-14,0
12982,18,Premium,1362.2,Colombia,Romance,2020-03-14,5
12283,29,Estándar,450.4,Argentina,Crime,2020-03-15,2
15244,20,Estándar,749.8,Uruguay,Comedia,2020-03-15,1
10526,37,Básico,3293.6,Uruguay,Drama,2020-03-18,1
13431,33,Estándar,505.4,Brasil,Comedia,2020-03-18,1
13413,24,Básico,829.7,Perú,Thriller,2020-03-19,1
11749,37,Premium,1111.5,Colombia,Crime,2020-03-19,2
15471,27,Básico,492.7,Argentina,Acción,2020-03-19,0
14074,34,Estándar,1011.5,Brasil,Crime,2020-03-20,2
10998,42,Estándar,784.4,Colombia,Comedia,2020-03-21,1
14061,46,Básico,22.5,Argentina,Drama,2020-03-22,1
17413,23,Premium,1358.7,México,Romance,2020-03-22,0
10772,21,Básico,503.1,Uruguay,Comedia,2020-03-23,0
16374,43,Premium,1129.4,Colombia,Comedia,2020-03-24,1
10173,44,Estándar,545.8,Colombia,CRIME,2020-03-25,0
16827,27,Básico,593.2,Colombia,Thriller,2020-03-25,3
10022,33,Básico,14.5,Argentina,Drama,2020-03-25,0
16116,41,Básico,627.1,Uruguay,Drama,2020-03-25,2
16353,44,Estándar,520.3,Brasil,Drama,2020-03-26,0
12433,38,Básico,765.0,Chile,Drama,2020-03-26,0
14550,34,Básico,539.0,Brasil,Drama,2020-03-26,1
12609,24,Básico,845.0,Perú,Acción,2020-03-27,2
14764,41,Básico,861.0,México,Thriller,2020-03-27,1
14359,44,Básico,702.6,Uruguay,Documental,2020-03-28,1
12080,29,Básico,0.0,Argentina,Thriller,2020-03-28,1
16752,53,Estándar,994.3,Chile,Crime,2020-03-28,1
15975,29,Estándar,1204.7,Chile,Comedia,2020-03-28,3
11938,42,Básico,837.6,Perú,Acción,2020-03-28,0
10477,53,Estándar,1081.9,Uruguay,Drama,2020-03-28,0
15193,32,Básico,647.7,Argentina,Romance,2020-03-29,2
13278,19,Básico,789.1,Brasil,Comedia,2020-03-29,1
14869,40,Premium,1127.1,México,Romance,2020-03-29,1
15890,22,Premium,1295.5,Argentina,Romance,2020-03-31,2
17352,22,Básico,301.4,Brasil,Documental,2020-04-01,0
13932,55,Estándar,654.0,Brasil,Thriller,2020-04-01,0
15154,27,Básico,194.3,Perú,Acción,2020-04-02,1
14542,52,Básico,269.1,Chile,Acción,2020-04-02,1
11331,27,Básico,492.6,México,Documental,2020-04-02,1
13259,48,Premium,1316.9,Argentina,Drama,2020-04-02,0
12228,32,Básico,946.1,México,Comedia,2020-04-03,1
17222,21,Básico,399.8,Uruguay,Acción,2020-04-04,0
12078,35,Básico,488.8,Argentina,Comedia,2020-04-05,1
14196,52,Estándar,230.0,Brasil,Thriller,2020-04-05,1
15862,34,Estándar,430.4,Colombia,Romance,2020-04-06,0
14872,31,Básico,773.4,Uruguay,Drama,2020-04-06,0
17308,32,Básico,629.3,Perú,Comedia ,2020-04-07,0
12575,38,Estándar,1201.3,Chile,Documental,2020-04-07,0
16497,21,Estándar,1067.3,México,Thriller,2020-04-07,1
13654,23,Premium,1515.3,México,Documental,2020-04-08,1
12739,37,Básico,418.7,Brasil,Romance,2020-04-08,0
16889,33,Estándar,916.5,Argentina,Drama,2020-04-08,1
15981,59,Básico,481.5,Argentina,Comedia,2020-04-10,1
17083,24,Estándar,997.2,México,Comedia,2020-04-10,0
14004,42,Básico,627.9,México,Documental,2020-04-10,0
15232,53,Premium,1222.0,Uruguay,Acción,2020-04-11,2
12911,45,Estándar,808.5,Brasil,Acción,2020-04-12,3
12966,18,Básico,491.0,México,Thriller,2020-04-12,0
13817,25,Premium,1127.0,Brasil,Documental,2020-04-12,1
11095,54,Estándar,109.4,Uruguay,Crimen,2020-04-13,0
10407,40,Básico,434.8,Uruguay,Documental,2020-04-13,2
15797,41,Básico,774.4,Argentina,Comedia,2020-04-14,2
12339,47,Básico,264.6,Brasil,Comedia,2020-04-15,1
15203,31,Estándar,531.4,Argentina,Documental,2020-04-15,1
12508,53,Estándar,525.0,Perú,Comedia,2020-04-15,0
10353,31,Básico,552.2,Colombia,Documental,2020-04-16,1
12946,23,Estándar,1147.7,Colombia,Comedia,2020-04-17,0
16962,39,Estándar,1122.3,Perú,Acción,2020-04-17,0
11673,27,Estándar ,574.3,Uruguay,Crime,2020-04-17,0
15777,26,Premium,1442.9,Chile,Documental,2020-04-21,2
14331,36,Básico,851.0,México,Crime,2020-04-21,1
14842,28,Básico,743.2,México,Acción,2020-04-21,2
15359,47,Estándar,726.3,Brasil,Romance,2020-04-22,0
17538,47,Estándar,1297.1,Chile,Documental,2020-04-22,0
12833,39,Estándar,814.7,Perú,Comedia,2020-04-24,0
14586,39,Básico,410.5,México,Crime,2020-04-26,0
13562,24,Premium,768.8,Perú,Drama,2020-04-26,1
15979,27,Básico,363.1,México,Documental,2020-04-26,1
17371,45,Estándar,923.3,Uruguay,Romance,2020-04-26,1
15590,40,Estándar,1043.3,Perú,Romance,2020-04-26,0
15049,29,Básico,895.9,Chile,Acción,2020-04-27,0
13372,18,Básico,513.6,Chile,Comedia,2020-04-27,1
10672,40,Básico,960.0,Colombia,Crime,2020-04-27,0
13563,45,Estándar,1089.7,Argentina,Drama,2020-04-27,0
14362,32,Básico,197.1,México,Documental,2020-04-27,3
11448,20,Premium,666.5,México,Crime,2020-04-28,0
13114,32,Premium,481.5,Colombia,Thriller,2020-04-28,0
12517,30,Básico,673.2,Perú,Romance,2020-04-29,0
17210,44,Estándar,769.7,Brasil,Crime,2020-04-29,1
17113,50,Estándar,3989.6,Brasil,Romance,2020-04-30,0
10965,25,Básico,859.7,Chile,Crimen,2020-05-01,0
17482,40,Estándar,456.8,México,Documental,2020-05-02,1
16358,38,Estándar,1153.9,México,Romance,2020-05-03,1
16519,39,Estándar,1225.4,Brasil,Acción,2020-05-04,0
12934,29,Premium,1128.4,Uruguay,Thriller,2020-05-05,2
16772,39,Básico,877.5,México,Acción,2020-05-06,0
17169,37,Básico,992.3,Argentina,Documental,2020-05-06,2
14746,29,Estándar,1394.6,Brasil,Documental,2020-05-07,0
10078,33,Premium,1059.7,Perú,Drama,2020-05-08,0
14274,61,Básico,722.5,Brasil,Comedia,2020-05-08,1
15155,31,Premium,509.8,Uruguay,Comedia,2020-05-08,0
17167,48,Premium,1313.8,Brasil,Thriller,2020-05-09,0
13551,40,Básico,423.5,México,Documental,2020-05-09,2
15443,24,Estándar,697.5,México,Thriller,2020-05-10,0
10561,40,Básico,1071.1,Uruguay,Drama,2020-05-10,0
10449,33,Premium ,1079.6,Colombia,Romance,2020-05-10,0
10405,41,Estándar,795.7,Argentina,Comedia,2020-05-12,0
16175,51,Básico,608.9,Perú,Crime,2020-05-12,0
15352,35,Básico,615.4,Perú,Acción,2020-05-13,0
16032,38,Estándar,661.2,Uruguay,Romance,2020-05-13,0
17742,30,Estándar,742.0,Uruguay,Thriller,2020-05-13,2
10107,23,Básico,426.9,Uruguay,Comedia,2020-05-14,0
14808,48,Estándar,972.1,México,Crime,2020-05-15,2
13098,28,Básico,549.7,México,Documental,2020-05-15,1
11675,45,Estándar,1158.7,Uruguay,Comedia,2020-05-15,0
10722,46,Estándar,1129.1,Uruguay,Documental,2020-05-16,1
15638,41,Estándar,846.7,Uruguay,Drama,2020-05-16,1
10206,52,Estándar,1375.0,Perú,Comedia,2020-05-17,1
17985,28,Premium,1238.2,Argentina,Drama,2020-05-17,1
12938,23,Básico,536.9,Brasil,Comedia,2020-05-17,3
15445,55,Básico,536.3,Perú,Comedia,2020-05-17,1
14431,49,Estándar,620.0,México,Acción,2020-05-17,0
11435,37,Premium,598.3,Uruguay,Thriller,2020-05-18,2
17219,39,Básico,570.1,Perú,Documental,2020-05-19,0
10110,36,Básico,578.6,México,Drama,2020-05-20,1
15541,38,Estándar,842.2,México,Documental,2020-05-21,1
11581,53,Premium,1064.8,México,Documental,2020-05-21,0
13724,32,Premium,1012.9,Uruguay,Crime,2020-05-22,1
15355,45,Básico,183.4,Chile,Drama,2020-05-23,0
10373,33,Básico,183.1,México,Documental,2020-05-23,1
10571,56,Básico,826.5,Chile,Crime,2020-05-25,3
10297,47,Estándar,642.2,Perú,Thriller,2020-05-25,1
10663,26,Básico,681.4,Chile,Comedia,2020-05-26,0
12574,53,Básico,1012.6,Argentina,Thriller,2020-05-26,1
16591,45,Premium,1399.2,Colombia,Thriller,2020-05-26,0
11885,50,Básico,478.1,Brasil,Comedia,2020-05-27,2
10245,21,Premium,1127.1,Uruguay,Acción,2020-05-27,0
14581,37,Estándar,521.7,Brasil,Acción,2020-05-27,0
15821,31,Estándar,930.9,Colombia,Drama,2020-05-28,1
13420,41,Estándar,715.7,Argentina,Crime,2020-05-29,2
16610,21,Básico,481.2,Chile,Drama,2020-05-29,0
14032,34,Estándar,516.1,Colombia,Thriller,2020-05-30,1
11534,42,Premium,1252.3,Perú,Romance,2020-05-30,0
10038,59,Premium,1127.1,Uruguay,Romance,2020-05-31,0
11625,37,Básico,228.6,Chile,CRIME,2020-05-31,1
16096,45,Estándar,1145.1,Colombia,Thriller,2020-06-01,0
11994,29,Premium,701.0,Perú,Thriller,2020-06-02,0
15092,58,Básico,533.2,Colombia,Romance,2020-06-02,1
13793,48,Estándar,763.2,Chile,COMEDIA,2020-06-02,1
16539,53,Premium,839.8,Argentina,Comedia,2020-06-03,1
11450,42,Estándar,961.7,México,Comedia,2020-06-03,0
17301,48,Estándar,199.7,Brasil,Documental,2020-06-04,4
10891,40,Estándar,1711.6,Brasil,Documental,2020-06-05,0
17828,48,Premium,1271.4,Uruguay,Acción,2020-06-07,3
17096,44,Premium,1160.7,Brasil,Thriller,2020-06-07,2
16324,40,Estándar,898.1,Argentina,Documental,2020-06-08,1
11416,59,Premium,1013.6,Argentina,Acción,2020-06-08,1
12849,43,Básico,824.8,Perú,Drama,2020-06-08,1
13731,33,Premium,897.9,Brasil,Comedia,2020-06-08,1
15153,29,Premium,1165.9,Chile,Documental,2020-06-09,0
10315,21,Básico,0.0,Chile,Acción,2020-06-10,2
16378,22,Estándar,596.2,Uruguay,Drama,2020-06-11,1
10753,34,Estándar,1263.5,Colombia,Crime,2020-06-11,0
13627,24,Premium,1612.6,Colombia,Documental,2020-06-11,1
14613,48,Básico,329.5,Argentina,Acción,2020-06-12,0
12723,23,Básico,1003.4,Colombia,Documental,2020-06-13,1
15968,21,Premium,451.6,Uruguay,Acción,2020-06-14,0
13022,54,Básico,372.4,Perú,Crime,2020-06-14,2
10016,24,Estándar,985.7,Perú,Documental,2020-06-14,0
10612,31,Estándar,1153.7,Perú,Acción,2020-06-15,1
